Channels,Time Slot,Week Days,All Individuals,Dettol TG,18-45_Male_Female,Males ,Females,RPM,CPRP,Timeband
DUNYA NEWS,15:30 - 16:00,Tuesday,0.23,0.45,0.24,0.2,0.26,"9,500","10,556",Afternoon
DUNYA NEWS,15:30 - 16:00,Wednesday,0.15,0.3,0.15,0.11,0.19,"9,500","15,833",Afternoon
DUNYA NEWS,15:30 - 16:00,Thursday,0.13,0.14,0.12,0.1,0.16,"9,500","33,929",Afternoon
DUNYA NEWS,15:30 - 16:00,Friday,0.18,0.13,0.14,0.17,0.19,"9,500","36,538",Afternoon
DUNYA NEWS,15:30 - 16:00,Saturday,0.29,0.5,0.29,0.27,0.31,"9,500","9,500",Afternoon
DUNYA NEWS,16:00 - 16:30,Sunday,0.24,0.26,0.22,0.2,0.27,"9,500","18,269",Afternoon
DUNYA NEWS,16:00 - 16:30,Monday,0.21,0.22,0.2,0.23,0.19,"9,500","21,591",Afternoon
DUNYA NEWS,16:00 - 16:30,Tuesday,0.23,0.4,0.24,0.19,0.28,"9,500","11,875",Afternoon
DUNYA NEWS,16:00 - 16:30,Wednesday,0.12,0.22,0.11,0.11,0.13,"9,500","21,591",Afternoon
DUNYA NEWS,16:00 - 16:30,Thursday,0.12,0.14,0.1,0.09,0.16,"9,500","33,929",Afternoon
DUNYA NEWS,16:00 - 16:30,Friday,0.18,0.23,0.16,0.15,0.21,"9,500","20,652",Afternoon
DUNYA NEWS,16:00 - 16:30,Saturday,0.28,0.54,0.29,0.22,0.34,"9,500","8,796",Afternoon
DUNYA NEWS,16:30 - 17:00,Sunday,0.23,0.23,0.22,0.18,0.28,"9,500","20,652",Afternoon
DUNYA NEWS,16:30 - 17:00,Monday,0.22,0.31,0.24,0.22,0.22,"9,500","15,323",Afternoon
DUNYA NEWS,16:30 - 17:00,Tuesday,0.18,0.25,0.17,0.15,0.21,"9,500","19,000",Afternoon
DUNYA NEWS,16:30 - 17:00,Wednesday,0.13,0.14,0.13,0.13,0.12,"9,500","33,929",Afternoon
DUNYA NEWS,16:30 - 17:00,Thursday,0.15,0.17,0.13,0.12,0.19,"9,500","27,941",Afternoon
DUNYA NEWS,16:30 - 17:00,Friday,0.18,0.24,0.16,0.15,0.21,"9,500","19,792",Afternoon
DUNYA NEWS,16:30 - 17:00,Saturday,0.19,0.31,0.19,0.13,0.24,"9,500","15,323",Afternoon
DUNYA NEWS,17:00 - 17:30,Sunday,0.25,0.27,0.24,0.2,0.31,"9,500","17,593",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Monday,0.25,0.34,0.27,0.28,0.23,"9,500","13,971",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Tuesday,0.19,0.29,0.19,0.15,0.23,"9,500","16,379",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Wednesday,0.15,0.21,0.16,0.16,0.13,"9,500","22,619",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Thursday,0.13,0.15,0.12,0.11,0.15,"9,500","31,667",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Friday,0.21,0.37,0.21,0.17,0.25,"9,500","12,838",Pre-Prime
DUNYA NEWS,17:00 - 17:30,Saturday,0.22,0.35,0.23,0.17,0.28,"9,500","13,571",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Sunday,0.26,0.38,0.28,0.22,0.3,"9,500","12,500",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Monday,0.27,0.46,0.27,0.28,0.27,"9,500","10,326",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Tuesday,0.21,0.29,0.21,0.17,0.26,"9,500","16,379",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Wednesday,0.16,0.33,0.16,0.15,0.18,"9,500","14,394",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Thursday,0.18,0.24,0.17,0.17,0.2,"9,500","19,792",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Friday,0.22,0.41,0.23,0.2,0.25,"9,500","11,585",Pre-Prime
DUNYA NEWS,17:30 - 18:00,Saturday,0.27,0.37,0.26,0.21,0.33,"9,500","12,838",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Sunday,0.23,0.37,0.23,0.18,0.28,"12,000","16,216",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Monday,0.27,0.48,0.28,0.24,0.29,"12,000","12,500",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Tuesday,0.24,0.32,0.23,0.22,0.27,"12,000","18,750",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Wednesday,0.2,0.38,0.21,0.19,0.21,"12,000","15,789",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Thursday,0.22,0.32,0.21,0.19,0.25,"12,000","18,750",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Friday,0.31,0.5,0.32,0.3,0.32,"12,000","12,000",Pre-Prime
DUNYA NEWS,18:00 - 18:30,Saturday,0.3,0.43,0.32,0.26,0.35,"12,000","13,953",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Sunday,0.21,0.35,0.2,0.17,0.25,"12,000","17,143",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Monday,0.25,0.43,0.25,0.22,0.28,"12,000","13,953",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Tuesday,0.23,0.38,0.22,0.2,0.26,"12,000","15,789",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Wednesday,0.2,0.34,0.19,0.18,0.22,"12,000","17,647",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Thursday,0.23,0.32,0.21,0.21,0.25,"12,000","18,750",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Friday,0.32,0.54,0.33,0.32,0.31,"12,000","11,111",Pre-Prime
DUNYA NEWS,18:30 - 19:00,Saturday,0.25,0.26,0.24,0.24,0.26,"12,000","23,077",Pre-Prime
DUNYA NEWS,19:00 - 19:30,Sunday,0.25,0.46,0.26,0.22,0.29,"22,000","23,913",Prime Time
DUNYA NEWS,19:00 - 19:30,Monday,0.32,0.5,0.31,0.3,0.34,"22,000","22,000",Prime Time
DUNYA NEWS,19:00 - 19:30,Tuesday,0.25,0.25,0.24,0.2,0.3,"22,000","44,000",Prime Time
DUNYA NEWS,19:00 - 19:30,Wednesday,0.29,0.57,0.29,0.23,0.35,"22,000","19,298",Prime Time
DUNYA NEWS,19:00 - 19:30,Thursday,0.26,0.35,0.24,0.22,0.31,"22,000","31,429",Prime Time
DUNYA NEWS,19:00 - 19:30,Friday,0.4,0.56,0.39,0.39,0.41,"22,000","19,643",Prime Time
DUNYA NEWS,19:00 - 19:30,Saturday,0.41,0.56,0.44,0.41,0.41,"22,000","19,643",Prime Time
DUNYA NEWS,19:30 - 20:00,Sunday,0.29,0.41,0.31,0.26,0.33,"22,000","26,829",Prime Time
DUNYA NEWS,19:30 - 20:00,Monday,0.33,0.58,0.33,0.28,0.39,"22,000","18,966",Prime Time
DUNYA NEWS,19:30 - 20:00,Tuesday,0.27,0.3,0.28,0.22,0.32,"22,000","36,667",Prime Time
DUNYA NEWS,19:30 - 20:00,Wednesday,0.33,0.63,0.34,0.29,0.37,"22,000","17,460",Prime Time
DUNYA NEWS,19:30 - 20:00,Thursday,0.25,0.28,0.24,0.2,0.31,"22,000","39,286",Prime Time
DUNYA NEWS,19:30 - 20:00,Friday,0.37,0.52,0.37,0.35,0.39,"22,000","21,154",Prime Time
DUNYA NEWS,19:30 - 20:00,Saturday,0.46,0.58,0.46,0.45,0.48,"22,000","18,966",Prime Time
DUNYA NEWS,20:00 - 20:30,Sunday,0.43,0.58,0.42,0.35,0.51,"40,000","34,483",Prime Time
DUNYA NEWS,20:00 - 20:30,Monday,0.47,0.7,0.47,0.42,0.53,"40,000","28,571",Prime Time
DUNYA NEWS,20:00 - 20:30,Tuesday,0.34,0.51,0.36,0.3,0.39,"40,000","39,216",Prime Time
DUNYA NEWS,20:00 - 20:30,Wednesday,0.43,0.67,0.45,0.37,0.48,"40,000","29,851",Prime Time
DUNYA NEWS,20:00 - 20:30,Thursday,0.4,0.51,0.41,0.33,0.48,"40,000","39,216",Prime Time
DUNYA NEWS,20:00 - 20:30,Friday,0.38,0.52,0.4,0.33,0.44,"40,000","38,462",Prime Time
DUNYA NEWS,20:00 - 20:30,Saturday,0.44,0.57,0.41,0.4,0.47,"40,000","35,088",Prime Time
DUNYA NEWS,20:30 - 21:00,Sunday,0.33,0.47,0.32,0.29,0.37,"40,000","42,553",Prime Time
DUNYA NEWS,20:30 - 21:00,Monday,0.4,0.63,0.4,0.35,0.45,"40,000","31,746",Prime Time
DUNYA NEWS,20:30 - 21:00,Tuesday,0.38,0.45,0.39,0.36,0.39,"40,000","44,444",Prime Time
DUNYA NEWS,20:30 - 21:00,Wednesday,0.37,0.61,0.39,0.34,0.4,"40,000","32,787",Prime Time
DUNYA NEWS,20:30 - 21:00,Thursday,0.22,0.29,0.21,0.19,0.26,"40,000","68,966",Prime Time
DUNYA NEWS,20:30 - 21:00,Friday,0.37,0.49,0.36,0.32,0.42,"40,000","40,816",Prime Time
DUNYA NEWS,20:30 - 21:00,Saturday,0.34,0.59,0.33,0.31,0.38,"40,000","33,898",Prime Time
DUNYA NEWS,21:00 - 21:30,Sunday,0.38,0.67,0.4,0.31,0.45,"40,000","29,851",Prime Time
DUNYA NEWS,21:00 - 21:30,Monday,0.36,0.52,0.34,0.31,0.41,"40,000","38,462",Prime Time
DUNYA NEWS,21:00 - 21:30,Tuesday,0.36,0.5,0.36,0.34,0.38,"40,000","40,000",Prime Time
DUNYA NEWS,21:00 - 21:30,Wednesday,0.28,0.62,0.29,0.22,0.34,"40,000","32,258",Prime Time
DUNYA NEWS,21:00 - 21:30,Thursday,0.21,0.35,0.22,0.18,0.25,"40,000","57,143",Prime Time
DUNYA NEWS,21:00 - 21:30,Friday,0.48,0.73,0.51,0.38,0.59,"40,000","27,397",Prime Time
DUNYA NEWS,21:00 - 21:30,Saturday,0.41,0.6,0.44,0.4,0.41,"40,000","33,333",Prime Time
DUNYA NEWS,21:30 - 22:00,Sunday,0.34,0.6,0.35,0.28,0.41,"85,000","70,833",Prime Time
DUNYA NEWS,21:30 - 22:00,Monday,0.49,0.69,0.47,0.44,0.54,"85,000","61,594",Prime Time
DUNYA NEWS,21:30 - 22:00,Tuesday,0.37,0.44,0.38,0.36,0.38,"85,000","96,591",Prime Time
DUNYA NEWS,21:30 - 22:00,Wednesday,0.42,0.75,0.42,0.34,0.51,"85,000","56,667",Prime Time
DUNYA NEWS,21:30 - 22:00,Thursday,0.39,0.67,0.41,0.31,0.46,"85,000","63,433",Prime Time
DUNYA NEWS,21:30 - 22:00,Friday,0.39,0.39,0.39,0.34,0.44,"85,000","108,974",Prime Time
DUNYA NEWS,21:30 - 22:00,Saturday,0.4,0.54,0.42,0.37,0.42,"85,000","78,704",Prime Time
DUNYA NEWS,22:00 - 22:30,Sunday,0.4,0.73,0.39,0.29,0.51,"85,000","58,219",Post Prime
DUNYA NEWS,22:00 - 22:30,Monday,0.48,0.85,0.47,0.41,0.56,"85,000","50,000",Post Prime
DUNYA NEWS,22:00 - 22:30,Tuesday,0.46,0.67,0.47,0.41,0.5,"85,000","63,433",Post Prime
DUNYA NEWS,22:00 - 22:30,Wednesday,0.49,0.89,0.49,0.42,0.57,"85,000","47,753",Post Prime
DUNYA NEWS,22:00 - 22:30,Thursday,0.53,1.03,0.57,0.39,0.66,"85,000","41,262",Post Prime
DUNYA NEWS,22:00 - 22:30,Friday,0.57,0.79,0.57,0.46,0.68,"85,000","53,797",Post Prime
DUNYA NEWS,22:00 - 22:30,Saturday,0.41,0.81,0.45,0.32,0.49,"85,000","52,469",Post Prime
DUNYA NEWS,22:30 - 23:00,Sunday,0.31,0.54,0.32,0.26,0.38,"85,000","78,704",Post Prime
DUNYA NEWS,22:30 - 23:00,Monday,0.52,0.8,0.52,0.45,0.6,"85,000","53,125",Post Prime
DUNYA NEWS,22:30 - 23:00,Tuesday,0.41,0.59,0.41,0.37,0.45,"85,000","72,034",Post Prime
DUNYA NEWS,22:30 - 23:00,Wednesday,0.54,0.96,0.56,0.49,0.59,"85,000","44,271",Post Prime
DUNYA NEWS,22:30 - 23:00,Thursday,0.47,0.69,0.51,0.39,0.56,"85,000","61,594",Post Prime
DUNYA NEWS,22:30 - 23:00,Friday,0.51,0.58,0.46,0.44,0.58,"85,000","73,276",Post Prime
DUNYA NEWS,22:30 - 23:00,Saturday,0.29,0.5,0.29,0.24,0.34,"85,000","85,000",Post Prime
DUNYA NEWS,23:00 - 23:30,Sunday,0.34,0.53,0.36,0.27,0.42,"70,000","66,038",Post Prime
DUNYA NEWS,23:00 - 23:30,Monday,0.5,0.87,0.53,0.46,0.54,"70,000","40,230",Post Prime
DUNYA NEWS,23:00 - 23:30,Tuesday,0.42,0.71,0.42,0.39,0.44,"70,000","49,296",Post Prime
DUNYA NEWS,23:00 - 23:30,Wednesday,0.47,0.87,0.47,0.44,0.51,"70,000","40,230",Post Prime
DUNYA NEWS,23:00 - 23:30,Thursday,0.48,0.53,0.47,0.42,0.53,"70,000","66,038",Post Prime
DUNYA NEWS,23:00 - 23:30,Friday,0.45,0.54,0.42,0.4,0.5,"70,000","64,815",Post Prime
DUNYA NEWS,23:00 - 23:30,Saturday,0.27,0.56,0.29,0.23,0.31,"70,000","62,500",Post Prime
DUNYA NEWS,23:30 - 24:00,Sunday,0.23,0.22,0.24,0.17,0.29,"70,000","159,091",Post Prime
DUNYA NEWS,23:30 - 24:00,Monday,0.34,0.57,0.35,0.32,0.37,"70,000","61,404",Post Prime
DUNYA NEWS,23:30 - 24:00,Tuesday,0.34,0.53,0.36,0.31,0.38,"70,000","66,038",Post Prime
DUNYA NEWS,23:30 - 24:00,Wednesday,0.35,0.63,0.36,0.29,0.41,"70,000","55,556",Post Prime
DUNYA NEWS,23:30 - 24:00,Thursday,0.26,0.46,0.26,0.23,0.3,"70,000","76,087",Post Prime
DUNYA NEWS,23:30 - 24:00,Friday,0.24,0.42,0.25,0.2,0.29,"70,000","83,333",Post Prime
DUNYA NEWS,23:30 - 24:00,Saturday,0.2,0.27,0.21,0.2,0.19,"70,000","129,630",Post Prime
DAWN NEWS,00:00 - 00:30,Sunday,0.03,0.04,0.03,0.03,0.03,"4,000","50,000",Post Prime
DAWN NEWS,00:00 - 00:30,Monday,0.05,0.08,0.05,0.05,0.04,"4,000","25,000",Post Prime
DAWN NEWS,00:00 - 00:30,Tuesday,0.06,0.15,0.06,0.06,0.07,"4,000","13,333",Post Prime
DAWN NEWS,00:00 - 00:30,Wednesday,0.04,0.09,0.04,0.04,0.05,"4,000","22,222",Post Prime
DAWN NEWS,00:00 - 00:30,Thursday,0.04,0.07,0.04,0.04,0.03,"4,000","28,571",Post Prime
DAWN NEWS,00:00 - 00:30,Friday,0.06,0.12,0.06,0.05,0.07,"4,000","16,667",Post Prime
DAWN NEWS,00:00 - 00:30,Saturday,0.07,0.08,0.06,0.06,0.08,"4,000","25,000",Post Prime
DAWN NEWS,00:30 - 01:00,Sunday,0.02,0.01,0.02,0.02,0.03,"4,000","200,000",Post Prime
DAWN NEWS,00:30 - 01:00,Monday,0.02,0.03,0.02,0.02,0.01,"4,000","66,667",Post Prime
DAWN NEWS,00:30 - 01:00,Tuesday,0.02,0.06,0.02,0.02,0.03,"4,000","33,333",Post Prime
DAWN NEWS,00:30 - 01:00,Wednesday,0.03,0.07,0.02,0.03,0.03,"4,000","28,571",Post Prime
DAWN NEWS,00:30 - 01:00,Thursday,0.03,0.03,0.03,0.04,0.02,"4,000","66,667",Post Prime
DAWN NEWS,00:30 - 01:00,Friday,0.03,0.04,0.02,0.02,0.03,"4,000","50,000",Post Prime
DAWN NEWS,00:30 - 01:00,Saturday,0.04,0.06,0.04,0.03,0.04,"4,000","33,333",Post Prime
DAWN NEWS,01:00 - 01:30,Sunday,0.02,0,0.01,0.02,0.02,"2,500",0,Late Night
DAWN NEWS,01:00 - 01:30,Monday,0.01,0.02,0.01,0.02,0.01,"2,500","62,500",Late Night
DAWN NEWS,01:00 - 01:30,Tuesday,0.03,0,0.02,0.03,0.02,"2,500",0,Late Night
DAWN NEWS,01:00 - 01:30,Wednesday,0.02,0.03,0.01,0.02,0.02,"2,500","41,667",Late Night
DAWN NEWS,01:00 - 01:30,Thursday,0.02,0.02,0.01,0.02,0.02,"2,500","62,500",Late Night
DAWN NEWS,01:00 - 01:30,Friday,0.02,0.04,0.01,0.01,0.02,"2,500","31,250",Late Night
DAWN NEWS,01:00 - 01:30,Saturday,0.02,0.05,0.01,0.02,0.02,"2,500","25,000",Late Night
DAWN NEWS,01:30 - 02:00,Sunday,0.01,0,0,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,01:30 - 02:00,Monday,0.01,0,0.01,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,01:30 - 02:00,Tuesday,0.01,0,0.01,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,01:30 - 02:00,Wednesday,0.02,0.03,0.02,0.02,0.02,"2,500","41,667",Late Night
DAWN NEWS,01:30 - 02:00,Thursday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,01:30 - 02:00,Friday,0.02,0.02,0.03,0.03,0.01,"2,500","62,500",Late Night
DAWN NEWS,01:30 - 02:00,Saturday,0.02,0.05,0.01,0.01,0.02,"2,500","25,000",Late Night
DAWN NEWS,02:00 - 02:30,Sunday,0.01,0,0.01,0.01,0,"2,500",0,Late Night
DAWN NEWS,02:00 - 02:30,Monday,0.01,0.01,0.01,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,02:00 - 02:30,Tuesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,02:00 - 02:30,Wednesday,0.02,0.03,0.02,0.03,0.02,"2,500","41,667",Late Night
DAWN NEWS,02:00 - 02:30,Thursday,0.01,0.01,0.01,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,02:00 - 02:30,Friday,0.02,0.01,0.03,0.04,0.01,"2,500","125,000",Late Night
DAWN NEWS,02:00 - 02:30,Saturday,0.02,0.04,0.01,0.02,0.02,"2,500","31,250",Late Night
DAWN NEWS,02:30 - 03:00,Sunday,0.01,0.02,0.01,0.01,0.01,"2,500","62,500",Late Night
DAWN NEWS,02:30 - 03:00,Monday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,02:30 - 03:00,Tuesday,0,0.01,0,0,0,"2,500","125,000",Late Night
DAWN NEWS,02:30 - 03:00,Wednesday,0,0.01,0,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,02:30 - 03:00,Thursday,0.01,0.02,0.01,0.01,0.01,"2,500","62,500",Late Night
DAWN NEWS,02:30 - 03:00,Friday,0.02,0,0.02,0.03,0,"2,500",0,Late Night
DAWN NEWS,02:30 - 03:00,Saturday,0.02,0.04,0.02,0.02,0.02,"2,500","31,250",Late Night
DAWN NEWS,03:00 - 03:30,Sunday,0.01,0.02,0.01,0.01,0.01,"2,500","62,500",Late Night
DAWN NEWS,03:00 - 03:30,Monday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,03:00 - 03:30,Tuesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,03:00 - 03:30,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,03:00 - 03:30,Thursday,0.01,0.01,0.01,0.01,0.01,"2,500","125,000",Late Night
DAWN NEWS,03:00 - 03:30,Friday,0.03,0.05,0.04,0.04,0.02,"2,500","25,000",Late Night
DAWN NEWS,03:00 - 03:30,Saturday,0,0.01,0,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,03:30 - 04:00,Sunday,0.01,0.02,0.01,0.01,0.01,"2,500","62,500",Late Night
DAWN NEWS,03:30 - 04:00,Monday,0.01,0.03,0.02,0.01,0.02,"2,500","41,667",Late Night
DAWN NEWS,03:30 - 04:00,Tuesday,0.01,0.01,0.01,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,03:30 - 04:00,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,03:30 - 04:00,Thursday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,03:30 - 04:00,Friday,0.01,0,0.01,0.02,0,"2,500",0,Late Night
DAWN NEWS,03:30 - 04:00,Saturday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:00 - 04:30,Sunday,0.01,0.02,0.02,0.01,0.02,"2,500","62,500",Late Night
DAWN NEWS,04:00 - 04:30,Monday,0,0.01,0,0.01,0,"2,500","125,000",Late Night
DAWN NEWS,04:00 - 04:30,Tuesday,0.01,0,0.01,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,04:00 - 04:30,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:00 - 04:30,Thursday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:00 - 04:30,Friday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:00 - 04:30,Saturday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Sunday,0.01,0.02,0.01,0.01,0.01,"2,500","62,500",Late Night
DAWN NEWS,04:30 - 05:00,Monday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Tuesday,0.01,0,0.01,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Thursday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Friday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,04:30 - 05:00,Saturday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Sunday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Monday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Tuesday,0.01,0,0.01,0.01,0.01,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Thursday,0.02,0.03,0.02,0.02,0.02,"2,500","41,667",Late Night
DAWN NEWS,05:00 - 05:30,Friday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:00 - 05:30,Saturday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Sunday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Monday,0,0,0.01,0,0.01,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Tuesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Wednesday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Thursday,0.02,0.03,0.02,0.02,0.02,"2,500","41,667",Late Night
DAWN NEWS,05:30 - 06:00,Friday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,05:30 - 06:00,Saturday,0,0,0,0,0,"2,500",0,Late Night
DAWN NEWS,06:00 - 06:30,Sunday,0,0,0,0,0,"2,500",0,Early Morning
DAWN NEWS,06:00 - 06:30,Monday,0,0,0,0,0,"2,500",0,Early Morning
DAWN NEWS,06:00 - 06:30,Tuesday,0,0.01,0,0,0,"2,500","125,000",Early Morning
DAWN NEWS,06:00 - 06:30,Wednesday,0.01,0.03,0.02,0.01,0.01,"2,500","41,667",Early Morning
DAWN NEWS,06:00 - 06:30,Thursday,0.02,0.04,0.02,0.02,0.02,"2,500","31,250",Early Morning
DAWN NEWS,06:00 - 06:30,Friday,0,0.02,0.01,0,0.01,"2,500","62,500",Early Morning
DAWN NEWS,06:00 - 06:30,Saturday,0.01,0.01,0.01,0.01,0.01,"2,500","125,000",Early Morning
DAWN NEWS,06:30 - 07:00,Sunday,0.01,0.01,0.01,0.01,0.02,"2,500","125,000",Early Morning
DAWN NEWS,06:30 - 07:00,Monday,0.01,0.01,0,0,0.01,"2,500","125,000",Early Morning
DAWN NEWS,06:30 - 07:00,Tuesday,0.01,0.01,0.01,0.01,0.01,"2,500","125,000",Early Morning
DAWN NEWS,06:30 - 07:00,Wednesday,0.04,0.04,0.04,0.04,0.04,"2,500","31,250",Early Morning
DAWN NEWS,06:30 - 07:00,Thursday,0.03,0.04,0.03,0.02,0.03,"2,500","31,250",Early Morning
DAWN NEWS,06:30 - 07:00,Friday,0.02,0.08,0.02,0.01,0.03,"2,500","15,625",Early Morning
DAWN NEWS,06:30 - 07:00,Saturday,0,0,0,0,0,"2,500",0,Early Morning
DAWN NEWS,07:00 - 07:30,Sunday,0.01,0.01,0.01,0.01,0,"2,500","125,000",Early Morning
DAWN NEWS,07:00 - 07:30,Monday,0.01,0.01,0.01,0.01,0.01,"2,500","125,000",Early Morning
DAWN NEWS,07:00 - 07:30,Tuesday,0.03,0.03,0.03,0.03,0.03,"2,500","41,667",Early Morning
DAWN NEWS,07:00 - 07:30,Wednesday,0.05,0.08,0.05,0.05,0.05,"2,500","15,625",Early Morning
DAWN NEWS,07:00 - 07:30,Thursday,0.03,0.06,0.04,0.03,0.04,"2,500","20,833",Early Morning
DAWN NEWS,07:00 - 07:30,Friday,0.02,0.07,0.02,0.01,0.03,"2,500","17,857",Early Morning
DAWN NEWS,07:00 - 07:30,Saturday,0,0,0,0,0,"2,500",0,Early Morning
DAWN NEWS,07:30 - 08:00,Sunday,0.02,0.02,0.02,0.01,0.02,"2,500","62,500",Early Morning
DAWN NEWS,07:30 - 08:00,Monday,0.02,0.04,0.02,0.02,0.03,"2,500","31,250",Early Morning
DAWN NEWS,07:30 - 08:00,Tuesday,0.03,0.03,0.03,0.04,0.03,"2,500","41,667",Early Morning
DAWN NEWS,07:30 - 08:00,Wednesday,0.06,0.08,0.06,0.06,0.06,"2,500","15,625",Early Morning
DAWN NEWS,07:30 - 08:00,Thursday,0.04,0.06,0.04,0.03,0.04,"2,500","20,833",Early Morning
DAWN NEWS,07:30 - 08:00,Friday,0.01,0.04,0.02,0.01,0.02,"2,500","31,250",Early Morning
DAWN NEWS,07:30 - 08:00,Saturday,0,0.01,0,0,0,"2,500","125,000",Early Morning
DAWN NEWS,08:00 - 08:30,Sunday,0.02,0.03,0.02,0.02,0.02,"2,500","41,667",Morning Time
DAWN NEWS,08:00 - 08:30,Monday,0.05,0.04,0.04,0.04,0.06,"2,500","31,250",Morning Time
DAWN NEWS,08:00 - 08:30,Tuesday,0.04,0.06,0.04,0.04,0.04,"2,500","20,833",Morning Time
DAWN NEWS,08:00 - 08:30,Wednesday,0.08,0.1,0.07,0.07,0.09,"2,500","12,500",Morning Time
DAWN NEWS,08:00 - 08:30,Thursday,0.05,0.05,0.05,0.05,0.05,"2,500","25,000",Morning Time
DAWN NEWS,08:00 - 08:30,Friday,0.03,0.06,0.04,0.03,0.04,"2,500","20,833",Morning Time
DAWN NEWS,08:00 - 08:30,Saturday,0.06,0.13,0.07,0.05,0.06,"2,500","9,615",Morning Time
DAWN NEWS,08:30 - 09:00,Sunday,0.04,0.06,0.05,0.05,0.04,"2,500","20,833",Morning Time
DAWN NEWS,08:30 - 09:00,Monday,0.06,0.08,0.04,0.04,0.08,"2,500","15,625",Morning Time
DAWN NEWS,08:30 - 09:00,Tuesday,0.06,0.09,0.05,0.05,0.06,"2,500","13,889",Morning Time
DAWN NEWS,08:30 - 09:00,Wednesday,0.04,0.05,0.03,0.03,0.04,"2,500","25,000",Morning Time
DAWN NEWS,08:30 - 09:00,Thursday,0.05,0.05,0.05,0.04,0.07,"2,500","25,000",Morning Time
DAWN NEWS,08:30 - 09:00,Friday,0.05,0.12,0.06,0.04,0.06,"2,500","10,417",Morning Time
DAWN NEWS,08:30 - 09:00,Saturday,0.05,0.13,0.06,0.04,0.06,"2,500","9,615",Morning Time
